DateRec,PlantCode,RoomCode,GroupCode,MachCode,OrderCode,StyleCode,StSize,StColor,StLot,TimeOn,TimeOff,Pieces,OrderPieces,TargetPieces,Discards,Cycle,Condition,Shift,RespoCode,Reason,OrderDiscards,DateStartShift,BalancingCode,LinkProgram,NameProg1,TargetProg1,PiecesProg1,CycleTimeProg1,NameProg2,TargetProg2,PiecesProg2,CycleTimeProg2,NameProg3,TargetProg3,PiecesProg3,CycleTimeProg3,NameProg4,TargetProg4,PiecesProg4,CycleTimeProg4,NameProg5,TargetProg5,PiecesProg5,CycleTimeProg5,MachineId,ShiftDisabled,ManualStopInProd,ModelCode
2020-08-02 05:13:03.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",13,"                        ","CQ0301        03        ","                ","                ","                ",852,198,2,11134,0,1,298,5,2,"2                             ",4,610,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 05:34:15.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",13,"                        ","CQ0301        03        ","                ","                ","                ",745,527,3,11137,0,1,298,5,2,"2                             ",4,611,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 05:36:17.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",5,"                        ","CQ0301        03        ","                ","                ","                ",11916,582,39,13247,0,2,297,5,2,"2                             ",4,692,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 05:39:55.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",3,"                        ","CQ0301        03        ","                ","                ","                ",3345,351,11,374,0,1,297,7,2,"2                             ",4,30,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 05:56:24.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",5,"                        ","CQ0301        03        ","                ","                ","                ",1109,98,3,13250,0,1,297,5,2,"2                             ",4,693,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 06:11:36.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",4,"                        ","CQ0301        03        ","                ","                ","                ",6806,651,22,2818,0,1,297,7,2,"2                             ",4,99,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 06:19:14.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",19,"                        ","CQ0301        02        ","                ","                ","                ",13340,1179,64,10486,0,2,204,4,2,"2                             ",4,280,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 06:25:02.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",13,"                        ","CQ0301        03        ","                ","                ","                ",1841,1206,6,11143,0,1,298,5,2,"2                             ",4,612,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 06:27:31.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",1,"                        ","CQ0301        03        ","                ","                ","                ",6101,1612,22,12689,0,4,297,5,2,"2                             ",4,1172,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 06:29:03.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",10,"                        ","s5277-4a      01        ","                ","                ","                ",37233,4110,193,7420,0,1,191,4,2,"2                             ",4,229,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 06:30:24.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",12,"                        ","s5277-4b      02        ","                ","                ","                ",6130,182,30,12016,0,1,201,4,2,"2                             ",4,296,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 06:51:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",12,"                        ","s5277-4b      02        ","                ","                ","                ",1028,208,5,12021,0,1,201,4,2,"2                             ",4,297,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",13,"                        ","CQ0301        03        ","                ","                ","                ",2028,70,7,11150,0,0,298,5,2,"2                             ",0,612,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",8,"                        ","CQ0301        03        ","                ","                ","                ",9195,583,31,7000,0,0,297,5,2,"2                             ",0,348,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",31,"                        ","CQ0301        04        ","                ","                ","                ",25074,436,72,4146,0,0,344,8,2,"2                             ",0,272,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",1,"                        ","CQ0301        03        ","                ","                ","                ",1102,847,6,12695,0,2,186,3,2,"2                             ",0,1174,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",2,"                        ","CQ0301        03        ","                ","                ","                ",34060,317,115,13358,0,0,297,5,2,"2                             ",0,762,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",3,"                        ","CQ0301        03        ","                ","                ","                ",4348,457,15,389,0,1,297,7,2,"2                             ",0,31,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",10,"                        ","s5277-4a      01        ","                ","                ","                ",1765,92,10,7430,0,0,191,4,2,"2                             ",0,229,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",12,"                        ","s5277-4b      02        ","                ","                ","                ",17,523,1,12022,0,1,202,4,2,"2                             ",0,298,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",14,"                        ","CQ0301        03        ","                ","                ","                ",8231,852,28,7009,0,0,297,5,2,"2                             ",0,663,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",5,"                        ","CQ0301        03        ","                ","                ","                ",3748,68,13,13263,0,0,297,5,2,"2                             ",0,693,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",16,"                        ","CQ0301        02        ","                ","                ","                ",5789,838,22,13291,0,0,261,5,2,"2                             ",0,448,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",19,"                        ","CQ0301        02        ","                ","                ","                ",2416,30,12,10498,0,0,204,4,2,"2                             ",0,280,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",15,"                        ","CQ0301        02        ","                ","                ","                ",7755,95,30,13058,0,0,261,5,2,"2                             ",0,571,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",17,"                        ","s5277-4b      02        ","                ","                ","                ",12972,282,65,910,0,0,201,7,2,"2                             ",0,29,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",4,"                        ","CQ0301        03        ","                ","                ","                ",2834,70,9,2827,0,0,298,7,2,"2                             ",0,99,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",9,"                        ","CQ0301        03        ","                ","                ","                ",6500,229,22,6593,0,0,298,7,2,"2                             ",0,605,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:13:23.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",1,"                        ","CQ0301        03        ","                ","                ","                ",426,377,2,12697,0,0,186,3,1,"1                             ",4,1174,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:14:27.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",12,"                        ","s5277-4b      02        ","                ","                ","                ",472,395,2,12024,0,0,202,4,1,"1                             ",4,298,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:15:32.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",3,"                        ","CQ0301        03        ","                ","                ","                ",552,380,2,391,0,0,297,7,1,"1                             ",4,31,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",39,"                        ","BK09X008      02        ","                ","                ","                ",0,43200,0,0,3800,0,0,0,2,"2                             ",0,687,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",38,"                        ","BK09X007      04        ","                ","                ","                ",0,43200,0,0,1000,0,0,0,2,"2                             ",0,409,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",23,"                        ","s5277-4b      02        ","                ","                ","                ",0,43200,0,2471,0,0,0,0,2,"2                             ",0,161,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",26,"                        ","s5277-4b      02        ","                ","                ","                ",0,43200,0,692,0,0,0,0,2,"2                             ",0,116,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",29,"                        ","BK09X007      03        ","                ","                ","                ",0,43200,0,7,0,0,0,0,2,"2                             ",0,526,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",18,"                        ","PCAGHI        01        ","                ","                ","                ",0,43200,0,0,0,0,0,0,2,"2                             ",0,0,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",20,"                        ","S82004-1      01        ","                ","                ","                ",0,43200,0,14,0,0,0,3,2,"2                             ",0,12,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",21,"                        ","s5277-4b      02        ","                ","                ","                ",0,43200,0,9977,0,0,202,8,2,"2                             ",0,308,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",34,"                        ","CQ0301        03        ","                ","                ","                ",0,43200,0,1120,0,0,193,8,2,"2                             ",0,73,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",37,"                        ","BK09X007      03        ","                ","                ","                ",0,43200,0,1,2000,0,0,0,2,"2                             ",0,377,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",40,"                        ","DPCAGHI       01        ","                ","                ","                ",0,43200,0,0,0,0,0,0,2,"2                             ",0,0,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",36,"                        ","CQ0301        03        ","                ","                ","                ",0,43200,0,10,0,0,0,0,2,"2                             ",0,11,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",35,"                        ","CQ0301        03        ","                ","                ","                ",0,43200,0,986,0,0,311,8,2,"2                             ",0,52,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",33,"                        ","CQ0301        03        ","                ","                ","                ",0,43200,0,1142,0,0,311,8,2,"2                             ",0,76,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",32,"                        ","CQ0301        03        ","                ","                ","                ",0,43200,0,191,0,0,312,8,2,"2                             ",0,19,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",6,"                        ","CQ0301        03        ","                ","                ","                ",0,43200,0,2017,0,0,298,7,2,"2                             ",0,97,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",22,"                        ","s5277-4b      02        ","                ","                ","                ",0,43200,0,8956,0,0,201,4,2,"2                             ",0,272,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",7,"                        ","CQ0301        03        ","                ","                ","                ",0,43200,0,0,0,0,0,0,2,"2                             ",0,0,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",25,"                        ","s5277-4b      02        ","                ","                ","                ",0,43200,0,310,0,0,0,0,2,"2                             ",0,49,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",24,"                        ","s5277-4b      02        ","                ","                ","                ",0,43200,0,3471,0,0,0,0,2,"2                             ",0,77,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",28,"                        ","PCAGHI        01        ","                ","                ","                ",0,43200,0,0,0,0,0,0,2,"2                             ",0,0,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",27,"                        ","s5277-4b      02        ","                ","                ","                ",0,43200,0,4896,0,0,0,0,2,"2                             ",0,105,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",30,"                        ","ZK2361        01        ","                ","                ","                ",0,43200,0,0,0,0,0,0,2,"2                             ",0,832,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",11,"                        ","BK09X007      02        ","                ","                ","                ",0,43200,0,5,0,0,0,0,2,"2                             ",0,342,2020-08-01 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 08:01:48.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",12,"                        ","s5277-4b      02        ","                ","                ","                ",2038,803,9,12033,0,1,202,4,1,"1                             ",4,299,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 08:19:56.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",14,"                        ","CQ0301        03        ","                ","                ","                ",2011,2785,7,7016,0,1,297,5,1,"1                             ",4,664,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 08:23:39.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",16,"                        ","CQ0301        02        ","                ","                ","                ",2078,2941,8,13299,0,1,261,5,1,"1                             ",4,449,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 08:24:58.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",1,"                        ","CQ0301        03        ","                ","                ","                ",2323,1972,12,12709,0,1,185,3,1,"1                             ",4,1175,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 08:44:46.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",12,"                        ","s5277-4b      02        ","                ","                ","                ",982,1596,5,12038,0,2,202,4,1,"1                             ",4,301,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-08-02 09:11:24.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",12,"                        ","s5277-4b      02        ","                ","                ","                ",1286,312,5,12043,0,1,202,4,1,"1                             ",4,302,2020-08-02 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
